endereco;valor;area;quartos;vagas;banheiros;pagina
Rua Tucuna - Perdizes, São Paulo - SP;795000.0;105;3;2;3;61
Rua Aimberê, 258 - Perdizes, São Paulo - SP;2650000.0;190;3;4;5;61
Rua Bartira - Perdizes, São Paulo - SP;900000.0;115;3;2;4;61
Avenida Francisco Matarazzo - Perdizes, São Paulo - SP;1750000.0;128;3;2;2;61
Rua Traipú - Perdizes, São Paulo - SP;1850000.0;170;4;3;5;61
Rua Romano Schiesari - Perdizes, São Paulo - SP;1250000.0;105;2;2;2;62
Rua Brás Cardoso, 655 - Vila Nova Conceição, São Paulo - SP;3500000.0;154;2;2;5;62
Rua Bartira - Perdizes, São Paulo - SP;950000.0;128;2;1;1;62
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1295000.0;122;3;3;1;62
Rua Iperoig - Perdizes, São Paulo - SP;1160000.0;116;3;1;1;62
Rua Tucuna - Perdizes, São Paulo - SP;795000.0;105;3;2;3;62
Rua Aimberê, 258 - Perdizes, São Paulo - SP;2650000.0;190;3;4;5;62
Rua Bartira - Perdizes, São Paulo - SP;900000.0;115;3;2;4;62
Rua Pequetita, 111 - Vila Olímpia, São Paulo - SP;0.0;52;1;0;1;62
Avenida Francisco Matarazzo - Perdizes, São Paulo - SP;1750000.0;128;3;2;2;62
Rua Traipú - Perdizes, São Paulo - SP;1850000.0;170;4;3;5;62
Rua Tucuna - Perdizes, São Paulo - SP;450000.0;85;2;1;2;62
Rua Bartira - Perdizes, São Paulo - SP;1690000.0;183;4;2;4;62
Rua Cajaíba - Perdizes, São Paulo - SP;990000.0;72;2;2;2;62
Rua Monte Alegre - Perdizes, São Paulo - SP;1450000.0;190;3;2;2;62
Rua Pequetita, 111 - Vila Olímpia, São Paulo - SP;969000.0;53;1;2;1;62
Rua Doutor Costa Júnior - Perdizes, São Paulo - SP;3700000.0;244;4;4;6;62
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1210000.0;144;4;2;3;62
Rua João Ramalho - Perdizes, São Paulo - SP;1596000.0;140;3;2;4;62
Rua Monte Alegre - Perdizes, São Paulo - SP;1050000.0;142;3;1;2;62
Rua Cotoxó - Perdizes, São Paulo - SP;1910000.0;180;4;3;6;62
Rua Piracuama - Perdizes, São Paulo - SP;1600000.0;134;4;3;5;62
Rua José Elói Otoni - Freguesia do Ó, São Paulo - SP;380000.0;57;2;1;1;62
Rua Monte Alegre - Perdizes, São Paulo - SP;1490000.0;158;3;2;4;62
Rua Aimberê - Perdizes, São Paulo - SP;1200000.0;130;3;2;2;62
Rua Cotoxó - Perdizes, São Paulo - SP;927000.0;93;2;2;3;62
Rua Cotoxó, 669 - Perdizes, São Paulo - SP;1910000.0;180;4;3;6;62
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;792000.0;96;3;1;3;62
Perdizes, São Paulo - SP;1580000.0;160;3;3;5;62
Rua Visconde de Parnaíba, 1156 - Brás, São Paulo - SP;0.0;26;1;0;1;62
Rua Lincoln Albuquerque - Perdizes, São Paulo - SP;565000.0;71;2;0;2;62
Rua Diana - Perdizes, São Paulo - SP;532000.0;43;1;1;1;62
Rua Palestra Itália - Perdizes, São Paulo - SP;2000.0;90;2;0;2;62
Praça Irmãos Karmam, 100 - Perdizes, São Paulo - SP;2985100.0;200;4;3;4;62
Rua Bartira, 238 - Perdizes, São Paulo - SP;5800.0;63;2;1;2;62
Rua João Ramalho - Perdizes, São Paulo - SP;1500000.0;139;4;2;4;62
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;63
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;63
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;63
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;63
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;63
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;63
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;63
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;63
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;63
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;63
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;63
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;63
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;63
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;63
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;63
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;63
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;63
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;63
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;63
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;63
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;63
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;63
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;63
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;63
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;63
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;63
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;63
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;63
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;63
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;63
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;63
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;63
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;63
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;63
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;63
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;63
Rua Ministro Godói, 1186 - Perdizes, São Paulo - SP;1790000.0;135;3;3;5;64
Rua Chilon, 184 - Vila Olímpia, São Paulo - SP;0.0;34;1;1;1;64
Rua Turiassu - Perdizes, São Paulo - SP;790000.0;116;3;0;2;64
Rua Iperoig - Perdizes, São Paulo - SP;3200000.0;171;4;3;5;64
Rua Diana, 820 - Perdizes, São Paulo - SP;2500000.0;225;4;7;6;64
Rua Doutor Cândido Espinheira - Perdizes, São Paulo - SP;1185000.0;178;3;3;2;64
Rua Bartira - Perdizes, São Paulo - SP;1030000.0;91;3;1;3;64
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1350000.0;121;4;2;5;64
Rua Coronel Joaquim Ferreira Lobo, 331 - Vila Nova Conceição, São Paulo - SP;0.0;61;1;2;2;64
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1800000.0;166;4;3;5;64
Rua Paris - Perdizes, São Paulo - SP;1200000.0;107;3;2;2;64
Rua Diana - Perdizes, São Paulo - SP;1010000.0;104;3;2;2;64
Rua Cotoxó - Perdizes, São Paulo - SP;940000.0;93;3;2;2;64
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;1250000.0;140;3;2;3;64
Rua Apiacás - Perdizes, São Paulo - SP;1950000.0;215;4;3;6;64
Rua Coronel Joaquim Ferreira Lobo, 331 - Vila Nova Conceição, São Paulo - SP;0.0;61;1;2;2;64
Rua Itapicuru, 817 - Perdizes, São Paulo - SP;990000.0;118;3;1;3;64
Rua Diana, 649 - Perdizes, São Paulo - SP;540000.0;78;2;0;2;64
Rua Aimberê - Perdizes, São Paulo - SP;1350000.0;75;2;2;2;64
Rua Bartira - Perdizes, São Paulo - SP;720000.0;98;3;1;2;64
Rua João Ramalho - Perdizes, São Paulo - SP;1285000.0;99;3;2;4;64
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;950000.0;130;3;1;2;64
Rua Funchal, 65 - Vila Olímpia, São Paulo - SP;0.0;53;1;1;1;64
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1450000.0;167;4;3;4;64
Rua Caiubi - Perdizes, São Paulo - SP;800000.0;63;2;1;2;64
Rua Caiubi - Perdizes, São Paulo - SP;640000.0;70;2;1;2;64
Rua Cardoso de Almeida, 414 - Perdizes, São Paulo - SP;900000.0;140;3;1;3;64
Rua Apiacás - Perdizes, São Paulo - SP;790000.0;102;3;1;3;64
Rua Professor João Arruda - Perdizes, São Paulo - SP;688000.0;80;2;1;2;64
Rua Funchal, 65 - Vila Olímpia, São Paulo - SP;0.0;53;1;1;1;64
Rua Ministro Godói - Perdizes, São Paulo - SP;2570000.0;213;4;3;6;64
Rua Ministro Gastão Mesquita - Perdizes, São Paulo - SP;1050000.0;120;3;2;3;64
Perdizes, São Paulo - SP;750000.0;93;2;1;2;64
Rua Doutor Homem de Melo - Perdizes, São Paulo - SP;1280000.0;88;2;2;3;64
Rua Apiacás - Perdizes, São Paulo - SP;750000.0;78;3;2;3;64
Perdizes, São Paulo - SP;430000.0;64;2;1;1;64
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;65
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;65
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;65
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;65
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;65
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;65
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;65
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;65
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;65
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;65
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;65
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;65
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;65
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;65
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;65
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;65
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;65
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;65
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;65
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;65
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;65
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;65
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;65
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;65
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;65
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;65
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;65
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;65
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;65
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;65
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;65
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;65
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;65
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;65
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;65
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;65
Rua André Dreyfus - Perdizes, São Paulo - SP;890000.0;105;2;1;2;66
Rua Afonso Braz, 805 - Vila Nova Conceição, São Paulo - SP;745116.0;26;1;0;1;66
Perdizes, São Paulo - SP;8000.0;207;4;4;5;66
Rua Iperoig, 212 - Perdizes, São Paulo - SP;2900000.0;225;3;5;5;66
Rua Itapicuru - Perdizes, São Paulo - SP;1290000.0;120;3;1;3;66
Rua Itapicuru - Perdizes, São Paulo - SP;1000000.0;118;3;1;3;66
Rua Diana - Perdizes, São Paulo - SP;800000.0;73;2;2;2;66
Rua Tucuna, 470 - Perdizes, São Paulo - SP;1650000.0;124;3;3;4;66
Rua Chipre, 70 - Vila Olímpia, São Paulo - SP;0.0;231;3;4;3;66
Perdizes, São Paulo - SP;1340000.0;100;3;2;4;66
Rua Cayowaá - Perdizes, São Paulo - SP;700000.0;72;2;1;2;66
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;2200000.0;173;4;4;4;66
Rua Aimberê - Perdizes, São Paulo - SP;2950000.0;244;4;4;4;66
Rua dos Caetés - Perdizes, São Paulo - SP;6000000.0;270;4;4;5;66
Rua Apiacás - Perdizes, São Paulo - SP;550000.0;42;1;1;1;66
Rua Joaquim Távora, 128 - Vila Mariana, São Paulo - SP;750000.0;69;2;1;3;66
Rua Melo Palheta - Perdizes, São Paulo - SP;2300000.0;145;3;3;3;66
Rua Diana - Perdizes, São Paulo - SP;762000.0;57;2;2;1;66
Rua Tucuna - Perdizes, São Paulo - SP;2480000.0;192;3;4;6;66
Rua João Ramalho - Perdizes, São Paulo - SP;780000.0;97;3;1;3;66
Rua Paraguaçu - Perdizes, São Paulo - SP;3200000.0;317;2;5;2;66
Rua Wanderley - Perdizes, São Paulo - SP;4300000.0;281;4;4;6;66
Rua Batista Caetano, 59 - Ns Aparecida, São Paulo - SP;457600.0;34;1;1;1;66
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;4500000.0;266;4;5;4;66
Rua dos Caetés - Perdizes, São Paulo - SP;845000.0;107;3;1;3;66
Rua Doutor Homem de Melo - Perdizes, São Paulo - SP;1840000.0;168;4;3;2;66
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;960000.0;98;2;1;2;66
Rua Turiassu - Perdizes, São Paulo - SP;750000.0;83;3;2;3;66
Rua Doutor Franco da Rocha - Perdizes, São Paulo - SP;3000000.0;236;3;4;5;66
Rua Doutor Fadlo Haidar, 134 - Vila Olímpia, São Paulo - SP;0.0;152;3;2;5;66
Rua Itapicuru - Perdizes, São Paulo - SP;609000.0;65;3;1;2;66
Perdizes, São Paulo - SP;650000.0;75;2;0;2;66
Rua Cayowaá - Perdizes, São Paulo - SP;730000.0;112;3;1;2;66
Rua Venâncio Aires - Perdizes, São Paulo - SP;700000.0;117;3;1;2;66
Perdizes, São Paulo - SP;3500000.0;224;3;5;4;66
Perdizes, São Paulo - SP;2200000.0;244;4;4;4;66
Rua Cayowaá, 1258 - Perdizes, São Paulo - SP;1010000.0;110;3;1;3;67
Rua Campevas, 238 - Perdizes, São Paulo - SP;0.0;106;2;1;4;67
Rua Apinajés, 931 - Perdizes, São Paulo - SP;760000.0;67;2;2;2;67
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;980000.0;117;3;1;4;67
Rua dos Caetés, 878 - Perdizes, São Paulo - SP;600000.0;70;2;1;2;67
Rua Diana, 649 - Perdizes, São Paulo - SP;950000.0;105;3;1;3;67
Rua Cayowaá, 524 - Perdizes, São Paulo - SP;690000.0;69;3;1;2;67
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;950000.0;96;2;1;2;67
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;3;3;3;67
Rua Aimberê, 406 - Perdizes, São Paulo - SP;1500000.0;131;3;2;3;67
Rua Cayowaá, 604 - Perdizes, São Paulo - SP;400000.0;37;1;0;1;67
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2800000.0;196;4;4;5;67
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2500000.0;150;3;3;4;67
Rua Caiubi, 1329 - Perdizes, São Paulo - SP;630000.0;70;2;1;2;67
Rua Cardoso de Almeida, 1116 - Perdizes, São Paulo - SP;1250000.0;137;3;1;3;67
Rua Iperoig, 333 - Perdizes, São Paulo - SP;0.0;171;0;3;5;67
Rua Ministro Godói, 664 - Perdizes, São Paulo - SP;3000000.0;174;3;2;5;67
Rua Paraguaçu - Perdizes, São Paulo - SP;6000000.0;267;3;5;4;67
Rua Cotoxó, 1290 - Perdizes, São Paulo - SP;2385000.0;153;3;3;5;67
Rua Apinajés, 271 - Perdizes, São Paulo - SP;1950000.0;173;3;4;5;67
Rua dos Caetés, 100 - Perdizes, São Paulo - SP;5500000.0;266;4;5;6;67
Rua Ministro Godói, 539 - Perdizes, São Paulo - SP;895000.0;106;3;1;3;67
Rua Cayowaá - Perdizes, São Paulo - SP;875000.0;110;3;1;3;67
Rua Cayowaá, 425 - Perdizes, São Paulo - SP;2300000.0;155;4;2;3;67
Rua Desembargador do Vale, 333 - Perdizes, São Paulo - SP;1500000.0;121;3;3;3;67
Rua Cardoso de Almeida, 978 - Perdizes, São Paulo - SP;550000.0;56;2;1;1;67
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;2000000.0;100;3;2;3;67
Rua Cardoso de Almeida, 612 - Perdizes, São Paulo - SP;739900.0;101;2;1;2;67
Rua Apiacás - Perdizes, São Paulo - SP;1450000.0;127;3;2;3;67
Rua Apinajés, 969 - Perdizes, São Paulo - SP;1800000.0;226;4;3;4;67
Rua Monte Alegre, 1457 - Perdizes, São Paulo - SP;855000.0;93;3;3;3;67
Perdizes, São Paulo - SP;2190000.0;190;3;3;5;67
Rua Apinajés - Perdizes, São Paulo - SP;2100000.0;157;3;4;5;67
Rua Bartira, 901 - Perdizes, São Paulo - SP;1810000.0;186;4;2;5;67
Rua Tavares Bastos - Perdizes, São Paulo - SP;2950000.0;240;4;5;6;67
Rua Doutor Cândido Espinheira, 758 - Perdizes, São Paulo - SP;3500000.0;221;4;4;6;67
Rua Caraíbas - Perdizes, São Paulo - SP;1250000.0;115;3;2;3;68
Rua da Independência, 458 - Cambuci, São Paulo - SP;185900.0;32;2;0;1;68
Rua Ministro Godói - Perdizes, São Paulo - SP;1200000.0;154;3;3;2;68
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;4000000.0;337;4;4;4;68
Avenida Pompéia, 713 - Perdizes, São Paulo - SP;220000.0;24;1;0;1;68
Rua Apinajés - Perdizes, São Paulo - SP;2200000.0;226;4;3;4;68
Perdizes, São Paulo - SP;887100.0;63;2;1;2;68
Rua Professor João Arruda - Perdizes, São Paulo - SP;1170000.0;127;3;2;3;68
Rua Major Maragliano, 135 - Vila Mariana, São Paulo - SP;0.0;75;2;1;3;68
Perdizes, São Paulo - SP;1080000.0;74;2;2;2;68
Rua Caiubi - Perdizes, São Paulo - SP;1280000.0;105;3;2;2;68
Rua Doutor Alberto Torres - Perdizes, São Paulo - SP;1150000.0;92;2;2;2;68
Perdizes, São Paulo - SP;2087801.0;146;3;2;3;68
Perdizes, São Paulo - SP;4300000.0;266;4;5;6;68
Rua Cardoso de Almeida - Perdizes, São Paulo - SP;600000.0;107;2;1;2;68
Rua Major Maragliano, 135 - Vila Mariana, São Paulo - SP;1028000.0;75;2;1;3;68
Rua Diana - Perdizes, São Paulo - SP;595000.0;70;2;1;1;68
Rua Apinajés - Perdizes, São Paulo - SP;650000.0;66;1;1;1;68
Rua Doutor Homem de Melo - Perdizes, São Paulo - SP;2000000.0;170;4;3;5;68
Rua Cotoxó, 926 - Perdizes, São Paulo - SP;980000.0;84;3;2;2;68
Rua Tucuna, 626 - Perdizes, São Paulo - SP;1630000.0;163;3;4;4;68
Rua Paraguaçu - Perdizes, São Paulo - SP;1300000.0;140;3;1;3;68
Rua Major Maragliano, 139 - Vila Mariana, São Paulo - SP;0.0;26;1;0;1;68
Rua Caiubi - Perdizes, São Paulo - SP;800000.0;122;3;1;3;68
Rua João Ramalho - Perdizes, São Paulo - SP;380000.0;80;2;0;2;68
Rua Padre Chico, 551 - Perdizes, São Paulo - SP;680000.0;69;3;1;2;68
Rua Ministro Godói, 1213 - Perdizes, São Paulo - SP;1600500.0;105;3;2;4;68
Perdizes, São Paulo - SP;8000.0;220;4;3;5;68
Rua Aimberê - Perdizes, São Paulo - SP;788000.0;96;3;1;3;68
Rua Doutor Tomás Alves, 172 - Vila Mariana, São Paulo - SP;0.0;19;1;0;1;68
Rua Ministro Godói - Perdizes, São Paulo - SP;750000.0;75;2;1;1;68
Rua Apiacás, 961 - Perdizes, São Paulo - SP;2300000.0;165;3;4;5;68
Rua Padre Antônio Tomás - Perdizes, São Paulo - SP;595000.0;84;2;1;2;68
Perdizes, São Paulo - SP;2900000.0;295;4;2;5;68
Rua Ministro Godói - Perdizes, São Paulo - SP;2200000.0;214;4;3;1;68
Rua Bartira - Perdizes, São Paulo - SP;950000.0;128;2;2;3;68
Rua Bruxelas - Perdizes, São Paulo - SP;595000.0;90;2;1;2;69
Rua Rio Grande, 600 - Vila Mariana, São Paulo - SP;0.0;76;2;2;3;69
Rua Monte Alegre - Perdizes, São Paulo - SP;1490000.0;220;3;2;5;69
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1720000.0;144;3;3;5;69
Rua Aimberê, 387 - Perdizes, São Paulo - SP;2100000.0;245;4;4;5;69
Rua Desembargador do Vale, 1055 - Perdizes, São Paulo - SP;1400000.0;104;3;2;3;69
Rua João Ramalho - Perdizes, São Paulo - SP;1160000.0;125;3;1;3;69
Rua Tucuna - Perdizes, São Paulo - SP;1347000.0;137;3;2;1;69
Rua Domingos de Morais, 1164 - Vila Mariana, São Paulo - SP;0.0;17;1;0;1;69
Rua João Ramalho, 145 - Perdizes, São Paulo - SP;2020000.0;214;4;2;2;69
Rua Tucuna - Perdizes, São Paulo - SP;1380000.0;135;3;2;5;69
Rua Monte Alegre - Perdizes, São Paulo - SP;630000.0;47;2;1;2;69
Rua Cayowaá - Perdizes, São Paulo - SP;1575000.0;133;2;3;4;69
Rua Tucuna, 470 - Perdizes, São Paulo - SP;1550000.0;124;3;3;1;69
Rua Caraíbas - Perdizes, São Paulo - SP;950000.0;98;3;2;3;69
Rua Frei Gaspar, 210 - Móoca, São Paulo - SP;409900.0;54;2;1;1;69
Rua Caraíbas - Perdizes, São Paulo - SP;899000.0;115;3;2;3;69
Perdizes, São Paulo - SP;899000.0;63;2;1;2;69
Avenida Presidente Castelo Branco, 1347 - Perdizes, São Paulo - SP;420000.0;30;1;1;1;69
Rua Monte Alegre - Perdizes, São Paulo - SP;2860000.0;230;4;5;6;69
Rua Aimberê - Perdizes, São Paulo - SP;3700000.0;251;3;5;6;69
Rua Iperoig - Perdizes, São Paulo - SP;2970000.0;225;4;5;6;69
Rua Doutor Zuquim, 957 - Santana, São Paulo - SP;0.0;42;1;2;1;69
Rua Campevas - Perdizes, São Paulo - SP;370000.0;39;1;1;1;69
Rua Caraíbas - Perdizes, São Paulo - SP;650000.0;73;2;1;2;69
Rua Ministro Gastão Mesquita - Perdizes, São Paulo - SP;845000.0;86;3;2;2;69
Rua Campevas - Perdizes, São Paulo - SP;1545000.0;106;3;2;4;69
Rua Ministro Ferreira Alves, 303 - Perdizes, São Paulo - SP;368284.0;31;1;0;1;69
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;1610000.0;100;2;2;3;69
Rua Franklin do Amaral, 450 - Vila Pita, São Paulo - SP;230000.0;41;2;1;1;69
Rua Cayowaá - Perdizes, São Paulo - SP;2400000.0;155;3;2;4;69
Rua Cotoxó - Perdizes, São Paulo - SP;3000.0;94;3;1;2;69
Perdizes, São Paulo - SP;710000.0;84;2;1;2;69
Rua Ministro Gastão Mesquita, 157 - Perdizes, São Paulo - SP;580000.0;66;2;2;2;69
Rua Iperoig - Perdizes, São Paulo - SP;320000.0;42;1;0;1;69
Rua Traipu - Perdizes, São Paulo - SP;2190000.0;298;4;3;4;69
Rua Apinajés - Perdizes, São Paulo - SP;700000.0;80;3;1;2;70
Rua Estado de Israel, 745 - Vila Clementino, São Paulo - SP;0.0;67;1;1;1;70
Rua Ministro Godói - Perdizes, São Paulo - SP;3450.0;160;3;2;2;70
Rua Ministro Godói - Perdizes, São Paulo - SP;675000.0;100;3;1;2;70
Rua Padre Chico - Perdizes, São Paulo - SP;680000.0;69;3;1;2;70
Perdizes, São Paulo - SP;1436819.0;102;3;2;1;70
Rua Apiacás, 279 - Perdizes, São Paulo - SP;1497000.0;109;3;2;3;70
Rua Apiacás, 279 - Perdizes, São Paulo - SP;2177000.0;157;4;2;4;70
Rua Estado de Israel, 745 - Vila Clementino, São Paulo - SP;1637822.0;95;2;1;2;70
Rua Doutor Franco da Rocha, 163 - Perdizes, São Paulo - SP;1500000.0;157;3;2;4;70
Rua Itapicuru - Perdizes, São Paulo - SP;730000.0;85;3;0;2;70
Rua Desembargador do Vale - Perdizes, São Paulo - SP;1370000.0;144;3;2;4;70
Rua Doutor Augusto de Miranda - Perdizes, São Paulo - SP;2800000.0;226;4;5;5;70
Rua Coronel Melo de Oliveira - Perdizes, São Paulo - SP;1300000.0;167;3;3;5;70
Rua Tucuna - Perdizes, São Paulo - SP;1250000.0;150;3;2;4;70
Rua Ariosto Buller Souto, 124 - Jardim Guedala, São Paulo - SP;0.0;56;1;1;2;70
Rua Diana - Perdizes, São Paulo - SP;670000.0;85;2;1;2;70
Rua Paris - Perdizes, São Paulo - SP;850000.0;106;3;2;3;70
Rua Caiubi - Perdizes, São Paulo - SP;599000.0;52;2;2;2;70
Rua Tavares Bastos, 679 - Perdizes, São Paulo - SP;447000.0;58;2;0;1;70
Perdizes, São Paulo - SP;630000.0;64;2;2;3;70
Rua Cayowaá, 390 - Perdizes, São Paulo - SP;1533979.0;100;3;2;3;70
Rua Quatá, 107 - Vila Olímpia, São Paulo - SP;0.0;275;0;4;0;70
Rua Doutor Alberto Torres - Perdizes, São Paulo - SP;1490000.0;155;3;2;2;70
Rua Minerva - Perdizes, São Paulo - SP;855000.0;76;2;1;2;70
Perdizes, São Paulo - SP;3800.0;105;3;2;2;70
Perdizes, São Paulo - SP;1114618.0;73;2;1;2;70
Rua Iperoig - Perdizes, São Paulo - SP;850000.0;91;3;1;3;70
Rua Doutor Homem de Melo - Perdizes, São Paulo - SP;830000.0;110;2;1;1;70
